"StationID_Master"	"ChemSampleID"	"Arsenic_inorg_f_ug_L"	"Arsenic_inorg_uf_ug_L"	"CaCO3_uf_mg_L"	"Calcium_uf_mg_L"	"Carbon_f_mg_L"	"Carbon_uf_mg_L"	"Chloride_uf_mg_L"	"Copper_uf_ug_L"	"CrossSectionalArea_calc"	"Depth_ft"	"DO_f_%"	"DO_f_mg_L"	"Ecoli_uf_CFU_100"	"Flow_cfs"	"Flow_ft_sec"	"Hardness_CaCO3_MgCO3_calc_mg_L"	"HydrogenCarbonate_uf_mg_L"	"Kjeldahl_N_uf_mg_L"	"Lead_cmpdsInorg_uf_mg_L"	"Magnesium_uf_mg_L"	"Manganese_uf_ug_L"	"Mercury_elemental_uf_mg_L"	"NH3_N_uf_mg_L"	"NO3NO2_uf_mg_L"	"pH_SU"	"Phosphorus_uf_mg_L"	"Potassium_uf_mg_L"	"Sodium_uf_mg_L"	"SpecCond_umhos_cm"	"StreamWidth_ft"	"Sulfate_uf_mg_L"	"TDS_f_mg_L"	"Temp_degC"	"TSS_susp_mg_L"	"Turbidity_NTU"
"120"	"LCWLR000.92"	"LCWLR000.92_2007-06-12"	NA	NA	0.161290322580645	0.12807881773399	NA	NA	NA	NA	0.813953488372093	0.514285714285714	0.196078431372549	0.282352941176471	0.670886075949367	0.867647058823529	0.666666666666667	0.0538922155688623	0.169354838709677	0.2265625	NA	0.0335570469798658	NA	NA	NA	0.314285714285714	0.618181818181818	0.5	0.9	0.446601941747573	0.164233576642336	0.919431279620853	NA	0.0853658536585366	0.721014492753623	0.789473684210526	0.744855967078189
"121"	"LCWLR000.92"	"LCWLR000.92_2008-03-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.835294117647059	0.815686274509804	NA	0.922794117647059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.629090909090909	NA	NA	NA	0.160583941605839	NA	NA	NA	0.0434782608695652	NA	0.823045267489712
"122"	"LCWLR000.92"	"LCWLR000.92_2008-03-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.654901960784314	0.862745098039216	NA	0.970588235294118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.410909090909091	NA	NA	NA	0.0255474452554745	NA	NA	NA	0.202898550724638	0.637426900584795	0.897119341563786
"123"	"LCWLR000.92"	"LCWLR000.92_2008-05-21"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.415686274509804	0.301960784313725	NA	0.981617647058823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.283636363636364	NA	NA	NA	0.0072992700729927	NA	NA	NA	0.170289855072464	0.953216374269006	0.94238683127572
"124"	"LCWLR000.92"	"LCWLR000.92_2009-03-25"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.698039215686274	0.784313725490196	NA	0.944852941176471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.530909090909091	NA	NA	NA	0.0291970802919708	NA	NA	NA	0.0579710144927536	0.824561403508772	0.925925925925926
"125"	"LCWLR000.92"	"LCWLR000.92_2009-05-19"	NA	NA	NA	0.0591133004926108	NA	NA	NA	NA	0.965116279069767	0.876190476190476	0.725490196078431	0.403921568627451	0.221518987341772	0.959558823529412	0.950980392156863	NA	NA	NA	NA	0.0134228187919463	0.900763358778626	NA	NA	NA	0.0509090909090909	NA	NA	NA	0.0474452554744526	0.971563981042654	NA	NA	0.536231884057971	NA	0.983539094650206
"126"	"LCWLR000.92"	"LCWLR000.92_2009-10-05"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.843137254901961	0.874509803921569	NA	0.827205882352941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.963636363636364	NA	NA	NA	0.218978102189781	NA	NA	0.138211382113821	0.539855072463768	NA	0.176954732510288
"127"	"LCWLR000.92"	"LCWLR000.92_2010-04-15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.682352941176471	0.964705882352941	NA	0.955882352941177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.894545454545455	NA	NA	NA	0.116788321167883	NA	NA	0.0447154471544715	0.293478260869565	0.859649122807018	0.864197530864197
"128"	"LCWLR000.92"	"LCWLR000.92_2010-04-27"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.650980392156863	0.949019607843137	NA	0.966911764705882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.676363636363636	NA	NA	NA	0.072992700729927	NA	NA	0.016260162601626	0.376811594202899	0.637426900584795	0.781893004115226
"129"	"LCWLR000.92"	"LCWLR000.92_2010-06-02"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.384313725490196	0.172549019607843	NA	0.988970588235294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.792727272727273	NA	NA	NA	NA	NA	NA	NA	0.731884057971015	0.906432748538012	0.687242798353909
"130"	"LCWLR000.92"	"LCWLR000.92_2011-08-15"	NA	NA	0.233870967741935	0.266009852216749	0.5	0.227272727272727	NA	NA	0.715116279069767	0.552380952380952	0.898039215686275	0.890196078431372	0.841772151898734	0.849264705882353	0.843137254901961	0.149700598802395	0.185483870967742	NA	NA	0.0671140939597315	0.748091603053435	NA	0.580645161290323	NA	0.469090909090909	NA	0.938461538461538	0.62621359223301	0.259124087591241	0.81042654028436	NA	0.386178861788618	0.565217391304348	0.543859649122807	0.386831275720165
"131"	"LCWLR000.92"	"LCWLR000.92_2011-10-25"	NA	NA	0.217741935483871	0.16256157635468	0.272727272727273	0.136363636363636	NA	NA	0.697674418604651	0.404761904761905	0.113725490196078	0.494117647058824	0.0949367088607595	0.830882352941177	0.666666666666667	0.0239520958083832	0.161290322580645	NA	NA	NA	NA	NA	NA	0.357142857142857	0.64	NA	NA	0.529126213592233	0.240875912408759	0.815165876777251	0.151832460732984	0.227642276422764	0.329710144927536	NA	0.11522633744856
"132"	"LCWLR000.92"	"LCWLR000.92_2012-04-25"	NA	NA	0.0241935483870968	0.0886699507389163	NA	NA	NA	NA	0.883720930232558	0.580952380952381	0.101960784313725	0.545098039215686	NA	0.941176470588235	0.901960784313726	NA	0.0161290322580645	0.90625	NA	NA	0.854961832061069	NA	NA	0.985714285714286	0.0109090909090909	0.928571428571429	NA	0.121359223300971	0.145985401459854	0.995260663507109	0.151832460732984	0.142276422764228	0.510869565217391	0.941520467836257	0.864197530864197
"133"	"LCWLR000.92"	"LCWLR000.92_2012-06-20"	NA	NA	0.306451612903226	0.285714285714286	NA	NA	NA	NA	0.779069767441861	0.704761904761905	0.505882352941176	0.380392156862745	0.89873417721519	0.794117647058823	0.509803921568627	0.149700598802395	0.25	0.7109375	NA	0.0939597315436242	0.33587786259542	NA	NA	NA	0.352727272727273	NA	NA	0.645631067961165	0.255474452554745	0.853080568720379	0.0418848167539267	0.589430894308943	0.460144927536232	NA	0.411522633744856
"134"	"LCWLR000.92"	"LCWLR000.92_2013-06-10"	NA	NA	NA	0.113300492610837	NA	NA	NA	NA	0.808139534883721	0.676190476190476	0.913725490196078	0.266666666666667	0.354430379746835	0.878676470588235	0.607843137254902	NA	NA	0.390625	NA	NA	0.305343511450382	NA	NA	NA	0.883636363636364	0.948051948051948	NA	0.597087378640777	0.142335766423358	0.876777251184834	0.0732984293193717	0.166666666666667	0.942028985507246	0.619883040935672	0.37037037037037
"135"	"LCWLR000.92"	"LCWLR000.92_2015-08-17"	NA	NA	NA	0.157635467980296	NA	NA	0.0561797752808989	NA	0.912790697674419	0.90952380952381	0.913725490196078	0.411764705882353	0.70253164556962	0.900735294117647	NA	NA	NA	NA	NA	NA	0.274809160305344	NA	NA	NA	0.32	0.253246753246753	0.838461538461538	0.29126213592233	0.215328467153285	0.909952606635071	0.031413612565445	0.223577235772358	0.818840579710145	0.0935672514619883	0.950617283950617
"136"	"LCWLR001.23"	"LCWLR001.23_2013-09-17"	NA	NA	NA	0.221674876847291	NA	NA	NA	NA	0.959302325581395	0.804761904761905	0.980392156862745	0.984313725490196	0.639240506329114	0.977941176470588	0.990196078431373	0.125748502994012	NA	0.46875	NA	0.120805369127517	0.603053435114504	NA	NA	0.857142857142857	0.381818181818182	NA	NA	0.368932038834951	0.317518248175182	0.985781990521327	0.424083769633508	0.426829268292683	0.681159420289855	0.748538011695906	0.679012345679012
"137"	"LCWLR001.23"	"LCWLR001.23_2013-10-28"	NA	NA	NA	0.192118226600985	NA	NA	NA	NA	0.86046511627907	0.514285714285714	0.443137254901961	0.470588235294118	0.0189873417721519	0.867647058823529	NA	0.0898203592814371	NA	NA	NA	0.0604026845637584	NA	NA	NA	0.485714285714286	0.749090909090909	NA	NA	0.58252427184466	0.233576642335766	0.976303317535545	0.109947643979058	0.211382113821138	0.177536231884058	0.274853801169591	0.197530864197531
"138"	"LCWLR001.23"	"LCWLR001.23_2014-03-17"	NA	NA	NA	0.349753694581281	NA	NA	0.292134831460674	NA	0.866279069767442	0.538095238095238	0.227450980392157	0.772549019607843	NA	0.908088235294118	NA	0.269461077844311	NA	0.9140625	NA	NA	0.572519083969466	NA	NA	0.885714285714286	0.552727272727273	0.636363636363636	0.853846153846154	0.592233009708738	0.416058394160584	0.962085308056872	0.392670157068063	0.369918699186992	0.351449275362319	0.754385964912281	0.765432098765432
"139"	"LCWLR004.09"	"LCWLR004.09_2009-09-09"	NA	NA	0.104838709677419	0.0147783251231527	NA	NA	NA	NA	0.680232558139535	0.514285714285714	0.419607843137255	0.113725490196078	0.493670886075949	0.753676470588235	0.637254901960784	NA	0.0887096774193548	NA	NA	NA	0.526717557251908	NA	0.612903225806452	NA	0.181818181818182	0.883116883116883	NA	0.0728155339805825	0.062043795620438	0.777251184834123	0.109947643979058	0.0731707317073171	0.391304347826087	0.614035087719298	0.683127572016461
"140"	"LCWLR004.09"	"LCWLR004.09_2010-06-23"	NA	NA	0.00806451612903226	0.00492610837438424	NA	NA	NA	NA	0.848837209302326	0.89047619047619	0.0470588235294118	0.682352941176471	0.816455696202532	0.889705882352941	0.705882352941177	NA	0	NA	NA	NA	0.358778625954198	NA	NA	0.771428571428571	0.0145454545454545	NA	NA	0.00485436893203883	0.0583941605839416	0.805687203791469	0.151832460732984	0.0284552845528455	0.333333333333333	0.760233918128655	NA
"141"	"LCWLR005.05"	"LCWLR005.05_2010-06-03"	NA	NA	NA	NA	NA	NA	NA	NA	0.976744186046512	0.966666666666667	0.227450980392157	0.176470588235294	0.708860759493671	0.963235294117647	0.96078431372549	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.589090909090909	NA	NA	NA	0	0.914691943127962	NA	0	0.554347826086957	NA	NA
"142"	"LCWLR007.37"	"LCWLR007.37_2009-09-10"	NA	NA	0.120967741935484	0.0147783251231527	NA	NA	NA	NA	0.662790697674419	0.466666666666667	0.466666666666667	0.490196078431373	0.367088607594937	0.761029411764706	0.598039215686274	NA	0.104838709677419	NA	NA	NA	NA	NA	NA	0.771428571428571	0.0327272727272727	NA	NA	0.0728155339805825	0.0766423357664234	0.767772511848341	NA	0.040650406504065	0.159420289855072	0.380116959064327	0.0493827160493827
"143"	"LCWLR007.37"	"LCWLR007.37_2010-06-22"	NA	NA	0.0161290322580645	0	NA	NA	NA	NA	0.75	0.633333333333333	0.188235294117647	0.713725490196078	0.367088607594937	0.897058823529412	0.882352941176471	NA	0.00806451612903226	NA	NA	NA	NA	NA	NA	0.8	0.749090909090909	NA	NA	0.252427184466019	0.0437956204379562	0.786729857819905	0.151832460732984	0.0284552845528455	0.471014492753623	0.374269005847953	0.39917695473251
"144"	"LCWLR007.37"	"LCWLR007.37_2013-10-29"	NA	NA	NA	0.0295566502463054	NA	NA	NA	NA	0.529069767441861	0.371428571428571	0.658823529411765	0.784313725490196	NA	0.775735294117647	NA	NA	NA	NA	NA	NA	NA	NA	0.967741935483871	0.728571428571429	0.574545454545455	NA	NA	0.150485436893204	0.0656934306569343	0.672985781990521	0.214659685863874	0.024390243902439	0.217391304347826	0.0175438596491228	0.102880658436214
"145"	"LCWLR007.37"	"LCWLR007.37_2014-03-17"	NA	NA	NA	NA	NA	NA	0.0449438202247191	NA	0.726744186046512	0.8	0.0509803921568627	0.674509803921569	NA	0.790441176470588	NA	NA	NA	0.9296875	NA	NA	0.427480916030534	NA	NA	NA	0.232727272727273	0.461038961038961	0.846153846153846	0.169902912621359	0.105839416058394	0.753554502369668	0.230366492146597	0.0853658536585366	0.152173913043478	0.286549707602339	NA
"146"	"LCWLR007.37"	"LCWLR007.37_2014-04-30"	NA	NA	NA	NA	NA	NA	0	NA	0.534883720930233	0.752380952380952	NA	NA	NA	0.823529411764706	NA	NA	NA	0.59375	0.111111111111111	NA	0.66412213740458	NA	NA	0.971428571428571	0.0181818181818182	0.402597402597403	0.730769230769231	0	0.00364963503649635	0.431279620853081	0.151832460732984	0.0609756097560976	0.0181159420289855	0.87719298245614	0.835390946502058
"147"	"SPBIG007.41"	"SPBIG007.41_2014-06-03"	NA	NA	NA	0.41871921182266	NA	NA	0.112359550561798	NA	NA	0	0.27843137254902	0.0431372549019608	0.879746835443038	0.0110294117647059	NA	NA	NA	0.5703125	NA	NA	0.419847328244275	NA	NA	1	0.418181818181818	0.0324675324675325	0.00769230769230769	0.572815533980582	0.273722627737226	0.014218009478673	0.486910994764398	0.154471544715447	0.840579710144927	0.409356725146199	0.576131687242798
"148"	"SRBEV007.28"	"SRBEV007.28_2007-07-31"	NA	NA	0.580645161290323	0.724137931034483	NA	NA	NA	NA	0.686046511627907	0.695238095238095	0.380392156862745	0.43921568627451	0.670886075949367	0.731617647058823	0.470588235294118	0.688622754491018	0.580645161290323	NA	NA	0.697986577181208	NA	NA	NA	NA	0.814545454545455	NA	0.507692307692308	0.597087378640777	0.664233576642336	0.706161137440758	0.832460732984293	0.723577235772358	0.855072463768116	NA	0.588477366255144
"149"	"SRBEV007.28"	"SRBEV007.28_2007-10-22"	NA	NA	0.556451612903226	0.679802955665025	NA	NA	NA	NA	NA	0.0761904761904762	0.964705882352941	0.988235294117647	0.291139240506329	0.555147058823529	NA	0.682634730538922	0.556451612903226	0.2734375	NA	0.697986577181208	NA	NA	NA	NA	0.709090909090909	0.487012987012987	0.169230769230769	0.529126213592233	0.645985401459854	0.582938388625592	0.717277486910995	0.699186991869919	0.398550724637681	NA	0.0987654320987654
"150"	"SRBEV007.28"	"SRBEV007.28_2008-04-22"	NA	NA	0.225806451612903	NA	NA	NA	NA	NA	0.988372093023256	0.990476190476191	0.411764705882353	0.752941176470588	NA	0.952205882352941	0.666666666666667	0.347305389221557	0.258064516129032	0.2578125	NA	NA	NA	NA	NA	NA	0.545454545454545	0.584415584415584	NA	NA	0.346715328467153	0.890995260663507	0.900523560209424	0.443089430894309	0.590579710144927	0.385964912280702	0.62962962962963
"151"	"SRBEV007.28"	"SRBEV007.28_2008-06-18"	NA	NA	0.483870967741935	NA	NA	NA	NA	NA	NA	NA	0.0156862745098039	0.0901960784313725	0.525316455696203	0.683823529411765	NA	0.634730538922156	0.524193548387097	NA	NA	NA	NA	NA	NA	NA	0.592727272727273	0.75974025974026	NA	NA	0.631386861313869	NA	0.848167539267016	0.658536585365854	0.597826086956522	NA	0.637860082304527
"152"	"SRBEV007.28"	"SRBEV007.28_2008-10-22"	NA	NA	NA	NA	NA	NA	NA	NA	0.581395348837209	0.476190476190476	0.454901960784314	0.423529411764706	NA	0.738970588235294	0.823529411764706	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.461818181818182	NA	NA	NA	0.576642335766423	0.663507109004739	NA	0.995934959349594	0.25	NA	NA
"153"	"SRBEV007.28"	"SRBEV007.28_2016-02-25"	0	NA	NA	0.571428571428571	NA	NA	0.685393258426966	NA	0.854651162790698	0.804761904761905	0.886274509803922	0.796078431372549	NA	0.852941176470588	NA	0.508982035928144	NA	0.484375	NA	0.543624161073825	0.33587786259542	NA	NA	NA	0.149090909090909	0.779220779220779	0.238461538461538	0.432038834951456	0.572992700729927	0.886255924170616	0.926701570680628	0.67479674796748	0.36231884057971	0.502923976608187	0.954732510288066
"154"	"SRBGY002.86"	"SRBGY002.86_2010-07-27"	NA	NA	0.42741935483871	0.58128078817734	NA	NA	NA	NA	0.25	0.257142857142857	0.313725490196078	0.529411764705882	0.860759493670886	0.382352941176471	0.411764705882353	0.431137724550898	0.387096774193548	NA	NA	0.369127516778524	0.396946564885496	NA	NA	NA	0.418181818181818	NA	NA	0.669902912621359	0.510948905109489	0.350710900473934	0.256544502617801	0.451219512195122	0.699275362318841	0.508771929824561	0.769547325102881
"155"	"SRBGY002.86"	"SRBGY002.86_2010-10-12"	NA	NA	0.459677419354839	0.522167487684729	NA	NA	NA	NA	NA	0.0285714285714286	0.325490196078431	0.552941176470588	0.0189873417721519	0.286764705882353	0.480392156862745	0.395209580838323	0.435483870967742	NA	NA	0.36241610738255	0.885496183206107	NA	NA	NA	0.305454545454545	NA	NA	0.713592233009709	0.5	0.530805687203792	0.0680628272251309	0.455284552845528	0.670289855072464	0.678362573099415	0.139917695473251
"156"	"SRBGY002.86"	"SRBGY002.86_2011-04-20"	NA	NA	0.362903225806452	0.364532019704433	NA	NA	NA	NA	NA	NA	0.635294117647059	0.831372549019608	0	0.264705882352941	NA	0.245508982035928	0.306451612903226	NA	NA	0.25503355704698	0.641221374045801	NA	NA	NA	0.363636363636364	NA	NA	0.713592233009709	0.39051094890511	NA	0.0942408376963351	0.556910569105691	0.673913043478261	0.818713450292398	0.711934156378601
"157"	"SRBGY002.86"	"SRBGY002.86_2014-06-11"	NA	NA	NA	0.576354679802956	NA	NA	0.49438202247191	NA	0.122093023255814	0.176190476190476	0.627450980392157	0.505882352941176	1	0.0735294117647059	NA	0.491017964071856	NA	NA	NA	NA	0.320610687022901	NA	NA	0.442857142857143	0.469090909090909	0.558441558441558	0.415384615384615	0.694174757281553	0.558394160583942	0.208530805687204	0.151832460732984	0.516260162601626	0.452898550724638	0.257309941520468	0.502057613168724
"158"	"SRBON001.69"	"SRBON001.69_2007-08-01"	NA	NA	0.620967741935484	0.679802955665025	NA	NA	NA	NA	0.877906976744186	0.933333333333333	0.168627450980392	0.388235294117647	0	0.724264705882353	0.245098039215686	0.646706586826347	0.629032258064516	NA	NA	0.644295302013423	NA	NA	NA	NA	0.596363636363636	0.441558441558442	0.638461538461538	0.757281553398058	0.653284671532847	0.819905213270142	0.418848167539267	0.747967479674797	0.706521739130435	NA	0.8559670781893
"159"	"SRBON001.69"	"SRBON001.69_2007-10-23"	NA	NA	0.67741935483871	0.724137931034483	NA	NA	NA	NA	0.906976744186046	0.876190476190476	0.909803921568627	1	NA	0.680147058823529	0.107843137254902	0.676646706586826	0.741935483870968	NA	NA	0.651006711409396	NA	NA	NA	NA	0.774545454545455	0	0.861538461538462	0.902912621359223	0.697080291970803	0.862559241706161	NA	0.686991869918699	0.130434782608696	NA	0.473251028806584
"160"	"SRBON001.69"	"SRBON001.69_2008-04-22"	NA	NA	0.508064516129032	NA	NA	NA	NA	NA	NA	0.342857142857143	0.376470588235294	0.513725490196078	NA	0.375	NA	0.502994011976048	0.540322580645161	0.40625	NA	NA	NA	NA	NA	0.128571428571429	0.676363636363636	0.461038961038961	NA	NA	0.547445255474453	0.246445497630332	0.570680628272251	0.617886178861789	0.710144927536232	0.690058479532164	0.662551440329218
"161"	"SRBON001.69"	"SRBON001.69_2008-06-16"	NA	NA	0.669354838709677	NA	NA	NA	NA	NA	0.598837209302326	0.404761904761905	0.976470588235294	0.886274509803922	0.715189873417722	0.536764705882353	0.323529411764706	0.658682634730539	0.653225806451613	NA	NA	NA	NA	NA	NA	NA	0.967272727272727	0.694805194805195	NA	NA	0.678832116788321	0.710900473933649	NA	0.666666666666667	0.945652173913043	0.83625730994152	0.934156378600823
"162"	"SRBON001.69"	"SRBON001.69_2008-10-22"	NA	NA	NA	NA	NA	NA	NA	NA	0.831395348837209	0.857142857142857	0.305882352941176	0.423529411764706	NA	0.636029411764706	0.205882352941176	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.385454545454545	NA	NA	NA	0.667883211678832	0.834123222748815	NA	0.691056910569106	0.155797101449275	NA	0.57201646090535
"163"	"SRBWL005.79"	"SRBWL005.79_2007-08-01"	NA	NA	0.5	0.527093596059113	NA	NA	NA	NA	0.709302325581395	0.771428571428571	0.631372549019608	0.317647058823529	0.316455696202532	0.536764705882353	0.156862745098039	0.48502994011976	0.532258064516129	0.0546875	NA	0.469798657718121	NA	NA	NA	NA	0.770909090909091	0.142857142857143	0.330769230769231	0.252427184466019	0.441605839416058	0.654028436018957	0.356020942408377	0.329268292682927	0.550724637681159	NA	0.00411522633744856
"164"	"SRBWL005.79"	"SRBWL005.79_2007-10-31"	NA	NA	0.564516129032258	0.61576354679803	NA	NA	NA	NA	NA	NA	0.396078431372549	0.941176470588235	NA	0.577205882352941	NA	0.604790419161677	0.564516129032258	NA	NA	0.651006711409396	NA	NA	NA	NA	0.618181818181818	0.292207792207792	0.307692307692308	0.446601941747573	0.602189781021898	NA	0.0471204188481675	0.621951219512195	0.108695652173913	NA	0.0205761316872428
"165"	"SRBWL005.79"	"SRBWL005.79_2010-09-01"	NA	NA	0.459677419354839	0.551724137931034	NA	NA	NA	NA	0.703488372093023	0.342857142857143	0.549019607843137	0.411764705882353	0.259493670886076	0.683823529411765	0.392156862745098	0.526946107784431	0.435483870967742	NA	NA	0.624161073825503	NA	NA	0.935483870967742	NA	0.523636363636364	NA	NA	0.300970873786408	0.565693430656934	0.924170616113744	0.518324607329843	0.642276422764228	0.514492753623188	0.0409356725146199	0.0534979423868313
"166"	"SRBWL005.79"	"SRBWL005.79_2010-10-11"	NA	NA	0.540322580645161	0.566502463054187	NA	NA	NA	NA	0.796511627906977	0.814285714285714	0.4	0.866666666666667	0.0949367088607595	0.441176470588235	0.0980392156862745	0.514970059880239	0.491935483870968	NA	NA	0.570469798657718	NA	NA	NA	NA	0.04	NA	NA	0.446601941747573	0.554744525547445	0.800947867298578	0.340314136125654	0.58130081300813	0.492753623188406	NA	0
"167"	"SRBWL005.79"	"SRBWL005.79_2011-05-04"	NA	NA	0.419354838709677	0.482758620689655	NA	NA	NA	NA	NA	0.552380952380952	0.250980392156863	0.611764705882353	0.0189873417721519	0.202205882352941	0.774509803921569	0.431137724550898	0.362903225806452	NA	NA	0.416107382550336	NA	NA	NA	NA	0.618181818181818	NA	NA	0.252427184466019	0.470802919708029	0.037914691943128	0.366492146596859	0.296747967479675	0.619565217391304	NA	0.0164609053497942
"168"	"SRBWL005.79"	"SRBWL005.79_2013-06-11"	NA	NA	NA	0.61576354679803	NA	NA	NA	NA	NA	0.752380952380952	0.72156862745098	0.411764705882353	0.968354430379747	0.621323529411765	0.617647058823529	0.544910179640719	NA	0.1328125	NA	0.570469798657718	NA	NA	NA	0.928571428571429	0.523636363636364	0.980519480519481	NA	0.737864077669903	0.60948905109489	0.407582938388626	0.717277486910995	0.66260162601626	0.41304347826087	0.251461988304094	0.0699588477366255
"169"	"SRBWL005.79"	"SRBWL005.79_2015-08-19"	NA	NA	NA	0.54679802955665	NA	NA	0.168539325842697	NA	0.558139534883721	0.447619047619048	0.784313725490196	0.313725490196078	0.60126582278481	0.639705882352941	NA	0.473053892215569	NA	NA	NA	NA	0.0152671755725191	NA	NA	NA	0.52	0.5	0.384615384615385	0.364077669902913	0.489051094890511	0.630331753554502	0.664921465968586	0.508130081300813	0.826086956521739	0.52046783625731	0.0699588477366255
"170"	"SRCDY002.95"	"SRCDY002.95_2015-08-18"	NA	NA	NA	0.236453201970443	NA	NA	NA	NA	0.61046511627907	0.580952380952381	0.756862745098039	0.105882352941176	0.556962025316456	0.838235294117647	NA	NA	NA	NA	NA	NA	0.0916030534351145	NA	NA	NA	0.476363636363636	0.0909090909090909	0.153846153846154	0.058252427184466	0.204379562043796	0.658767772511848	NA	0.109756097560976	0.956521739130435	0.210526315789474	0.358024691358025
"171"	"SRCDY002.95"	"SRCDY002.95_2015-10-21"	NA	NA	NA	0.226600985221675	NA	NA	0.561797752808989	NA	0.459302325581395	0.371428571428571	NA	NA	0.759493670886076	0.496323529411765	NA	NA	NA	0.53125	NA	NA	0.244274809160305	NA	NA	NA	0.105454545454545	0.24025974025974	0.369230769230769	0.0242718446601942	0.313868613138686	0.625592417061611	0.476439790575916	0.186991869918699	0.0905797101449275	0.35672514619883	0.580246913580247
"172"	"SRCDY002.95"	"SRCDY002.95_2016-03-28"	NA	NA	NA	0.142857142857143	NA	NA	0.49438202247191	NA	0.331395348837209	0.233333333333333	0.847058823529412	0.584313725490196	NA	0.555147058823529	NA	NA	NA	0.2734375	NA	0.174496644295302	0.183206106870229	NA	NA	NA	0.225454545454545	NA	0.0384615384615385	0.00485436893203883	0.200729927007299	0.545023696682464	0.612565445026178	0.16260162601626	0.402173913043478	0.514619883040936	0.493827160493827
"173"	"SRCDY002.95"	"SRCDY002.95_2016-06-21"	NA	NA	NA	0.300492610837438	NA	NA	0.404494382022472	0.142857142857143	0	0.0285714285714286	0.6	0.0352941176470588	0.689873417721519	0.0477941176470588	NA	NA	NA	0.78125	NA	0.275167785234899	0.282442748091603	NA	NA	NA	0.432727272727273	NA	0.0230769230769231	0.199029126213592	0.328467153284672	0.004739336492891	0.612565445026178	0.292682926829268	0.996376811594203	0.532163742690059	0.674897119341564
"174"	"SRCKN001.61"	"SRCKN001.61_2010-09-02"	NA	NA	0.379032258064516	0.463054187192118	NA	NA	NA	NA	0.476744186046512	0.138095238095238	0.443137254901961	0.2	0.449367088607595	0.334558823529412	0.186274509803922	0.455089820359281	0.330645161290323	NA	NA	0.469798657718121	NA	NA	0.258064516129032	NA	0.418181818181818	NA	NA	0.383495145631068	0.467153284671533	0.772511848341232	0.308900523560209	0.569105691056911	0.873188405797101	0.0584795321637427	0.0576131687242798
"175"	"SRCKN001.61"	"SRCKN001.61_2010-10-11"	NA	NA	0.42741935483871	0.433497536945813	NA	NA	NA	NA	NA	0.476190476190476	0.286274509803922	0.752941176470588	0.0189873417721519	0.477941176470588	0.852941176470588	0.395209580838323	0.387096774193548	NA	NA	0.442953020134228	NA	NA	0.258064516129032	NA	0.181818181818182	NA	NA	0.446601941747573	0.45985401459854	0.165876777251185	0.230366492146597	0.475609756097561	0.315217391304348	0.0116959064327485	0.127572016460905
"176"	"SRCKN001.61"	"SRCKN001.61_2011-05-05"	NA	NA	0.346774193548387	0.315270935960591	NA	NA	NA	NA	NA	0.342857142857143	0.203921568627451	0.752941176470588	0.0189873417721519	0.213235294117647	0.745098039215686	0.323353293413174	0.266129032258065	NA	NA	0.369127516778524	NA	NA	NA	NA	0.418181818181818	NA	NA	0.300970873786408	0.372262773722628	0.0616113744075829	0.308900523560209	0.349593495934959	0.771739130434783	NA	0.065843621399177
"177"	"SRCKN001.61"	"SRCKN001.61_2011-08-17"	NA	1	0.935483870967742	0.980295566502463	1	0.954545454545455	NA	1	NA	NA	NA	NA	0.993670886075949	0	NA	0.970059880239521	0.895161290322581	0.921875	1	0.932885906040268	1	NA	0.870967741935484	0.571428571428571	0.741818181818182	1	1	1	0.927007299270073	NA	0.973821989528796	0.90650406504065	0.981884057971015	1	1
"178"	"SRCKN001.61"	"SRCKN001.61_2011-10-26"	NA	NA	0.814516129032258	0.926108374384236	0.590909090909091	0.409090909090909	NA	NA	0.290697674418605	0.20952380952381	0.325490196078431	0.815686274509804	0.379746835443038	0.0477941176470588	0.0294117647058824	0.910179640718563	0.774193548387097	NA	NA	0.879194630872483	0.175572519083969	NA	NA	NA	0.930909090909091	0.876623376623377	NA	0.655339805825243	0.795620437956204	0.497630331753554	0.544502617801047	0.833333333333333	0.358695652173913	NA	0.0123456790123457
